,Date,Avg temperature (F),Precip Inches,Cloud Cover,Wind Speed(Miles)
1203,2019-04-18,54,0.0,13.625,7.875
1204,2019-04-19,62,0.0,2.875,4.125
1205,2019-04-20,68,0.0,53.75,5.625
1206,2019-04-21,64,0.0,36.125,5.625
1207,2019-04-22,47,0.0,70.125,5.5
1208,2019-04-23,58,0.0,11.5,3.625
1209,2019-04-24,65,0.0,9.125,4.625
1210,2019-04-25,56,0.0,28.5,7.625
1211,2019-04-26,66,0.0,39.75,5.0
1212,2019-04-27,64,0.0,17.5,5.5
1213,2019-04-28,67,0.0,18.25,10.25
1214,2019-04-29,33,0.2,92.875,8.625
1215,2019-04-30,47,0.1,62.875,5.875
1216,2019-05-01,51,0.1,66.875,6.75
1217,2019-05-02,52,0.0,48.125,5.875
1218,2019-05-03,60,0.0,27.0,4.25
1219,2019-05-04,60,0.0,23.375,3.625
1220,2019-05-05,65,0.0,30.125,5.625
1221,2019-05-06,60,0.0,39.875,6.5
1222,2019-05-07,61,0.1,78.25,4.5
1223,2019-05-08,46,0.2,82.5,7.625
1224,2019-05-09,38,0.1,81.5,6.375
1225,2019-05-10,47,0.0,47.375,3.625
1226,2019-05-11,57,0.0,25.125,5.25
1227,2019-05-12,62,0.0,13.25,3.875
1228,2019-05-13,69,0.0,8.375,6.375
1229,2019-05-14,71,0.0,28.625,6.625
1230,2019-05-15,73,0.0,32.0,6.375
1231,2019-05-16,73,0.0,19.0,6.5
1232,2019-05-17,67,0.0,49.125,5.875
1233,2019-05-18,57,0.0,28.375,6.875
1234,2019-05-19,53,0.0,39.375,5.125
1235,2019-05-20,57,0.0,69.5,6.5
1236,2019-05-21,52,0.1,73.875,10.0
1237,2019-05-22,42,0.0,48.5,6.0
1238,2019-05-23,45,0.0,70.875,5.625
1239,2019-05-24,61,0.0,7.75,5.375
1240,2019-05-25,64,0.0,30.0,6.0
1241,2019-05-26,71,0.0,17.125,8.25
1242,2019-05-27,68,0.0,29.5,8.375
1243,2019-05-28,54,0.0,63.375,9.375
1244,2019-05-29,51,0.0,58.875,6.0
1245,2019-05-30,62,0.0,40.25,3.625
1246,2019-05-31,70,0.0,20.25,4.5
1247,2019-06-01,72,0.0,20.375,5.375
1248,2019-06-02,72,0.0,41.5,4.5
1249,2019-06-03,73,0.0,30.5,5.875
1250,2019-06-04,73,0.0,40.25,6.0
1251,2019-06-05,70,0.0,45.0,6.25
1252,2019-06-06,76,0.0,22.0,5.75
1253,2019-06-07,76,0.0,48.75,6.625
1254,2019-06-08,78,0.0,36.875,7.75
1255,2019-06-09,53,0.0,47.5,8.125
1256,2019-06-10,70,0.0,7.0,5.75
1257,2019-06-11,69,0.0,13.875,8.875
1258,2019-06-12,65,0.0,22.375,5.375
1259,2019-06-13,77,0.0,38.25,4.875
1260,2019-06-14,73,0.0,52.25,5.75
1261,2019-06-15,70,0.0,72.75,5.625
1262,2019-06-16,72,0.0,36.875,6.5
1263,2019-06-17,66,0.0,39.25,5.375
1264,2019-06-18,67,0.0,49.75,5.0
1265,2019-06-19,72,0.0,13.25,7.125
1266,2019-06-20,74,0.0,17.375,6.25
1267,2019-06-21,58,0.1,43.25,6.875
1268,2019-06-22,56,0.1,64.25,7.0
1269,2019-06-23,58,0.0,69.0,3.625
1270,2019-06-24,72,0.0,12.875,4.625
1271,2019-06-25,73,0.0,44.5,5.75
1272,2019-06-26,81,0.0,15.125,4.875
1273,2019-06-27,83,0.0,32.25,6.0
1274,2019-06-28,85,0.0,20.875,6.625
1275,2019-06-29,79,0.0,34.625,7.125
1276,2019-06-30,80,0.0,44.125,6.5
1277,2019-07-01,79,0.1,48.0,4.0
1278,2019-07-02,78,0.0,53.875,6.25
1279,2019-07-03,80,0.0,58.25,5.875
1280,2019-07-04,79,0.0,34.5,5.25
1281,2019-07-05,75,0.0,56.875,4.75
1282,2019-07-06,74,0.1,65.875,6.625
1283,2019-07-07,78,0.0,26.125,5.0
1284,2019-07-08,77,0.0,51.5,4.375
1285,2019-07-09,80,0.0,18.875,5.625
1286,2019-07-10,76,0.0,4.5,6.875
1287,2019-07-11,84,0.0,32.75,6.0
1288,2019-07-12,79,0.0,56.625,8.5
1289,2019-07-13,85,0.0,18.0,5.25
1290,2019-07-14,80,0.0,63.75,5.875
1291,2019-07-15,83,0.0,23.0,7.0
1292,2019-07-16,84,0.0,38.875,4.5
1293,2019-07-17,88,0.0,28.0,5.875
1294,2019-07-18,90,0.0,14.75,4.75
1295,2019-07-19,92,0.0,8.375,6.0
1296,2019-07-20,83,0.2,43.375,5.875
1297,2019-07-21,79,0.1,41.125,4.625
1298,2019-07-22,75,0.1,73.0,5.375
1299,2019-07-23,78,0.0,36.0,6.75
1300,2019-07-24,83,0.0,25.125,5.625
1301,2019-07-25,75,0.0,57.125,4.75
1302,2019-07-26,83,0.0,24.75,5.5
1303,2019-07-27,79,0.0,71.0,5.25
1304,2019-07-28,81,0.0,17.5,6.625
1305,2019-07-29,82,0.0,5.625,5.875
1306,2019-07-30,82,0.0,36.0,7.0
1307,2019-07-31,83,0.0,26.5,7.125
1308,2019-08-01,81,0.0,40.625,4.25
1309,2019-08-02,80,0.0,32.5,5.5
1310,2019-08-03,83,0.0,6.25,5.5
1311,2019-08-04,81,0.0,35.375,7.375
1312,2019-08-05,78,0.0,73.125,7.5
1313,2019-08-06,85,0.0,24.375,4.625
1314,2019-08-07,82,0.0,26.25,5.0
1315,2019-08-08,76,0.1,69.0,3.875
1316,2019-08-09,83,0.0,22.5,3.5
1317,2019-08-10,80,0.1,69.875,6.875
1318,2019-08-11,76,0.1,72.625,4.75
1319,2019-08-12,81,0.0,24.25,7.625
1320,2019-08-13,83,0.0,31.125,5.25
1321,2019-08-14,81,0.0,33.75,4.375
1322,2019-08-15,85,0.0,17.375,8.25
1323,2019-08-16,79,0.0,41.0,4.875
1324,2019-08-17,81,0.0,41.0,6.0
1325,2019-08-18,84,0.0,9.375,3.75
1326,2019-08-19,85,0.0,20.375,4.25
1327,2019-08-20,87,0.0,33.5,6.5
1328,2019-08-21,78,0.0,34.25,7.375
1329,2019-08-22,76,0.0,37.5,7.25
1330,2019-08-23,79,0.0,37.125,6.375
1331,2019-08-24,83,0.0,30.625,6.125
1332,2019-08-25,87,0.0,5.5,8.25
1333,2019-08-26,86,0.0,4.625,6.25
1334,2019-08-27,82,0.0,17.0,7.75
1335,2019-08-28,69,0.0,72.0,5.625
1336,2019-08-29,83,0.0,14.375,7.5
1337,2019-08-30,58,0.1,45.625,7.25
1338,2019-08-31,82,0.0,26.5,6.0
1339,2019-09-01,87,0.0,33.5,3.875
1340,2019-09-02,89,0.0,19.0,4.75
1341,2019-09-03,78,0.0,22.25,7.0
1342,2019-09-04,78,0.0,44.0,7.5
1343,2019-09-05,85,0.0,38.625,5.25
1344,2019-09-06,76,0.1,58.125,4.75
1345,2019-09-07,74,0.1,76.75,3.875
1346,2019-09-08,73,0.1,70.375,6.125
1347,2019-09-09,78,0.0,15.625,5.0
1348,2019-09-10,78,0.0,22.75,3.625
1349,2019-09-11,76,0.0,21.0,5.75
1350,2019-09-12,70,0.0,2.25,6.125
1351,2019-09-13,75,0.0,0.5,3.875
1352,2019-09-14,81,0.0,0.0,4.5
1353,2019-09-15,78,0.0,14.875,5.0
1354,2019-09-16,77,0.0,22.25,4.0
1355,2019-09-17,77,0.0,13.0,5.0
1356,2019-09-18,77,0.0,5.125,3.375
1357,2019-09-19,80,0.0,23.0,4.5
1358,2019-09-20,77,0.0,18.125,9.0
1359,2019-09-21,68,0.0,22.125,4.625
1360,2019-09-22,68,0.0,12.75,5.875
1361,2019-09-23,72,0.0,42.75,3.375
1362,2019-09-24,79,0.0,2.375,4.0
1363,2019-09-25,74,0.0,0.375,4.375
1364,2019-09-26,75,0.0,13.625,3.625
1365,2019-09-27,64,0.0,50.5,6.625
1366,2019-09-28,68,0.0,22.625,6.0
1367,2019-09-29,74,0.0,0.5,12.375
1368,2019-09-30,74,0.0,1.125,4.0
1369,2019-10-01,60,0.0,15.875,7.625
1370,2019-10-02,67,0.0,25.25,4.25
1371,2019-10-03,64,0.0,0.0,5.125
1372,2019-10-04,71,0.0,2.375,4.125
1373,2019-10-05,63,0.0,5.625,4.375
1374,2019-10-06,56,0.0,2.5,6.375
1375,2019-10-07,68,0.0,0.375,3.625
1376,2019-10-08,68,0.0,28.0,4.75
1377,2019-10-09,68,0.0,30.75,9.125
1378,2019-10-10,25,0.0,66.0,7.75
1379,2019-10-11,42,0.0,12.125,5.0
1380,2019-10-12,55,0.0,0.625,5.125
1381,2019-10-13,63,0.0,1.875,4.125
1382,2019-10-14,63,0.0,4.25,4.75
1383,2019-10-15,57,0.0,1.25,4.125
1384,2019-10-16,66,0.0,4.5,3.0
1385,2019-10-17,66,0.0,9.875,4.375
1386,2019-10-18,57,0.0,31.125,5.625
1387,2019-10-19,57,0.0,16.5,3.875
1388,2019-10-20,45,0.0,9.375,12.875
1389,2019-10-21,46,0.0,8.625,9.75
1390,2019-10-22,52,0.0,5.0,6.75
1391,2019-10-23,57,0.0,26.0,6.0
1392,2019-10-24,32,0.1,74.25,5.375
1393,2019-10-25,48,0.0,2.5,5.375
1394,2019-10-26,59,0.0,14.875,5.75
1395,2019-10-27,26,0.0,83.25,9.5
1396,2019-10-28,22,0.1,66.375,3.875
1397,2019-10-29,16,0.0,74.375,6.875
1398,2019-10-30,15,0.0,66.75,4.0
1399,2019-10-31,35,0.0,2.875,5.0
1400,2019-11-01,31,0.0,29.25,3.625
1401,2019-11-02,43,0.0,5.75,3.25
1402,2019-11-03,50,0.0,7.875,4.375
1403,2019-11-04,44,0.0,10.875,3.25
1404,2019-11-05,54,0.0,6.375,3.25
1405,2019-11-06,47,0.0,8.875,4.875
1406,2019-11-07,42,0.0,32.125,3.125
1407,2019-11-08,57,0.0,0.5,4.125
1408,2019-11-09,61,0.0,0.0,4.5
1409,2019-11-10,55,0.0,6.5,4.375
1410,2019-11-11,28,0.0,40.5,4.75
1411,2019-11-12,49,0.0,3.375,4.125
1412,2019-11-13,49,0.0,13.875,7.125
1413,2019-11-14,48,0.0,8.625,3.375
1414,2019-11-15,55,0.0,14.375,3.25
1415,2019-11-16,53,0.0,20.625,6.5
1416,2019-11-17,49,0.0,19.875,3.75
1417,2019-11-18,54,0.0,22.0,3.625
1418,2019-11-19,53,0.0,45.25,3.375
1419,2019-11-20,42,0.0,74.375,6.125
1420,2019-11-21,28,0.1,82.375,6.0
1421,2019-11-22,36,0.0,68.125,2.75
1422,2019-11-23,44,0.0,1.5,6.125
1423,2019-11-24,44,0.0,36.875,5.25
1424,2019-11-25,38,0.1,37.25,5.875
1425,2019-11-26,21,0.2,86.0,10.5
1426,2019-11-27,15,0.0,33.5,3.375
1427,2019-11-28,23,0.0,37.625,1.625
1428,2019-11-29,34,0.0,34.875,2.375
1429,2019-11-30,30,0.0,39.875,5.375
1430,2019-12-01,35,0.0,2.0,3.625
1431,2019-12-02,43,0.0,3.0,5.375
1432,2019-12-03,47,0.0,1.875,3.5
1433,2019-12-04,41,0.0,69.125,3.0
1434,2019-12-05,39,0.0,50.75,3.25
1435,2019-12-06,43,0.0,9.0,2.5
1436,2019-12-07,49,0.0,7.75,4.75
1437,2019-12-08,45,0.0,52.0,4.25
1438,2019-12-09,35,0.0,10.375,3.875
1439,2019-12-10,38,0.0,12.375,3.75
1440,2019-12-11,40,0.0,30.125,3.5
1441,2019-12-12,40,0.0,18.5,4.125
1442,2019-12-13,40,0.0,3.375,9.125
1443,2019-12-14,34,0.0,67.125,3.875
1444,2019-12-15,27,0.1,94.375,3.75
1445,2019-12-16,26,0.0,12.25,5.375
1446,2019-12-17,27,0.0,0.25,5.25
1447,2019-12-18,42,0.0,25.0,4.625
1448,2019-12-19,39,0.0,56.625,3.375
1449,2019-12-20,42,0.0,2.75,4.5
1450,2019-12-21,45,0.0,15.25,5.25
1451,2019-12-22,46,0.0,82.5,5.375
1452,2019-12-23,46,0.0,100.0,3.875
1453,2019-12-24,47,0.0,31.25,2.25
1454,2019-12-25,42,0.0,22.0,3.375
1455,2019-12-26,36,0.0,38.375,2.5
1456,2019-12-27,35,0.0,37.0,2.5
1457,2019-12-28,26,0.1,86.25,9.25
1458,2019-12-29,24,0.0,32.25,3.625
1459,2019-12-30,27,0.0,2.5,4.0
1460,2019-12-31,34,0.0,1.625,4.125
1461,2020-01-01,38,0.0,15.625,5.0
1462,2020-01-02,35,0.0,11.625,5.125
1463,2020-01-03,35,0.0,8.125,4.5
1464,2020-01-04,43,0.0,6.5,5.125
1465,2020-01-05,37,0.0,4.375,5.125
1466,2020-01-06,38,0.0,2.0,3.875
1467,2020-01-07,44,0.0,0.75,4.625
1468,2020-01-08,44,0.0,6.375,5.875
1469,2020-01-09,37,0.0,19.75,4.25
1470,2020-01-10,29,0.0,56.375,4.125
1471,2020-01-11,33,0.0,32.75,2.625
1472,2020-01-12,35,0.0,19.5,4.0
1473,2020-01-13,37,0.0,3.25,3.375
1474,2020-01-14,41,0.0,0.75,5.5
1475,2020-01-15,41,0.0,0.75,2.875
1476,2020-01-16,36,0.0,28.25,1.375
1477,2020-01-17,41,0.0,24.25,6.75
1478,2020-01-18,35,0.0,7.75,3.625
1479,2020-01-19,40,0.0,3.125,2.25
1480,2020-01-20,40,0.0,16.625,3.25
1481,2020-01-21,43,0.0,60.375,2.0
1482,2020-01-22,43,0.0,34.0,5.625
1483,2020-01-23,40,0.0,21.5,4.125
1484,2020-01-24,43,0.0,18.625,3.125
1485,2020-01-25,45,0.0,33.375,3.25
1486,2020-01-26,45,0.0,14.25,3.25
1487,2020-01-27,40,0.0,71.375,3.75
1488,2020-01-28,41,0.0,12.125,4.125
1489,2020-01-29,36,0.0,88.0,2.875
1490,2020-01-30,35,0.0,55.875,4.25
1491,2020-01-31,40,0.0,13.75,5.25
1492,2020-02-01,50,0.0,4.25,6.125
1493,2020-02-02,52,0.0,0.0,9.75
1494,2020-02-03,30,0.1,57.0,8.375
1495,2020-02-04,16,0.0,93.75,5.25
1496,2020-02-05,20,0.0,19.375,3.625
1497,2020-02-06,29,0.0,67.75,5.125
1498,2020-02-07,26,0.1,81.125,5.25
1499,2020-02-08,32,0.0,29.75,4.25
1500,2020-02-09,25,0.0,61.375,3.75
1501,2020-02-10,25,0.0,40.375,3.5
1502,2020-02-11,23,0.0,26.5,3.75
1503,2020-02-12,25,0.0,65.0,4.625
1504,2020-02-13,23,0.0,35.625,3.625
1505,2020-02-14,34,0.0,27.625,5.0
1506,2020-02-15,33,0.0,6.25,3.25
1507,2020-02-16,37,0.0,10.25,4.0
1508,2020-02-17,36,0.0,18.25,4.375
1509,2020-02-18,28,0.0,61.75,3.125
1510,2020-02-19,24,0.0,61.375,5.125
1511,2020-02-20,26,0.0,28.125,2.625
1512,2020-02-21,36,0.0,2.625,4.125
1513,2020-02-22,41,0.0,16.75,4.75
1514,2020-02-23,35,0.0,80.875,4.25
1515,2020-02-24,34,0.0,8.625,11.0
1516,2020-02-25,25,0.0,64.5,11.625
1517,2020-02-26,32,0.0,9.875,3.875
1518,2020-02-27,38,0.0,6.625,5.125
1519,2020-02-28,45,0.0,0.0,4.875
1520,2020-02-29,45,0.0,27.625,4.625
1521,2020-03-01,40,0.0,46.75,6.375
1522,2020-03-02,39,0.0,23.25,2.5
1523,2020-03-03,48,0.0,0.25,4.875
1524,2020-03-04,50,0.0,3.875,5.125
1525,2020-03-05,46,0.0,2.5,3.875
1526,2020-03-06,52,0.0,15.625,3.875
1527,2020-03-07,55,0.0,36.875,6.125
1528,2020-03-08,55,0.0,25.125,5.75
1529,2020-03-09,50,0.1,48.375,3.375
1530,2020-03-10,52,0.0,19.875,4.375
1531,2020-03-11,56,0.0,6.375,6.125
1532,2020-03-12,50,0.0,10.375,4.875
1533,2020-03-13,40,0.0,65.125,3.375
1534,2020-03-14,45,0.0,19.75,5.0
1535,2020-03-15,46,0.0,14.25,2.625
1536,2020-03-16,55,0.0,8.125,4.25
1537,2020-03-17,49,0.0,31.625,3.25
1538,2020-03-18,56,0.0,13.25,6.875
1539,2020-03-19,37,0.3,91.25,11.25
1540,2020-03-20,25,0.0,69.25,4.375
1541,2020-03-21,40,0.0,33.25,4.5
1542,2020-03-22,44,0.0,19.0,3.875
1543,2020-03-23,48,0.0,30.5,4.25
1544,2020-03-24,52,0.0,11.75,4.25
1545,2020-03-25,53,0.0,33.75,6.625
1546,2020-03-26,55,0.0,14.25,8.75
1547,2020-03-27,42,0.0,55.125,6.25
1548,2020-03-28,41,0.0,45.125,7.875
1549,2020-03-29,46,0.0,27.625,4.0
1550,2020-03-30,49,0.0,39.5,5.5
1551,2020-03-31,56,0.0,4.125,4.625
1552,2020-04-01,57,0.0,12.5,4.125
1553,2020-04-02,35,0.0,62.375,7.0
1554,2020-04-03,35,0.0,67.625,6.5
1555,2020-04-04,48,0.0,23.375,2.625
1556,2020-04-05,55,0.0,25.25,3.375
1557,2020-04-06,61,0.0,6.25,5.5
1558,2020-04-07,64,0.0,3.375,5.75
1559,2020-04-08,62,0.0,4.75,5.25
1560,2020-04-09,47,0.0,35.5,7.0
1561,2020-04-10,62,0.0,37.875,4.625
1562,2020-04-11,60,0.0,28.5,5.875
1563,2020-04-12,26,0.1,92.75,9.875
1564,2020-04-13,21,0.1,89.125,6.75
1565,2020-04-14,32,0.0,22.75,5.125
1566,2020-04-15,42,0.0,37.0,5.375
1567,2020-04-16,28,0.2,87.75,7.75
1568,2020-04-17,34,0.0,18.125,3.375
1569,2020-04-18,46,0.0,40.625,4.375
1570,2020-04-19,50,0.0,64.875,5.625
1571,2020-04-20,56,0.0,23.375,3.375
1572,2020-04-21,57,0.0,46.625,4.125
1573,2020-04-22,59,0.0,36.0,7.125
1574,2020-04-23,58,0.0,25.375,8.25
1575,2020-04-24,52,0.0,63.0,6.625
1576,2020-04-25,55,0.0,24.25,4.75
1577,2020-04-26,62,0.0,33.75,5.25
1578,2020-04-27,68,0.0,10.75,6.375
1579,2020-04-28,65,0.0,7.625,10.75
1580,2020-04-29,63,0.0,3.25,5.625
1581,2020-04-30,72,0.0,41.75,5.875
1582,2020-05-01,73,0.0,31.625,5.875
1583,2020-05-02,66,0.0,62.75,7.0
1584,2020-05-03,67,0.0,53.0,4.75
1585,2020-05-04,62,0.0,16.25,5.75
1586,2020-05-05,62,0.0,15.75,3.25
1587,2020-05-06,62,0.0,11.375,6.25
1588,2020-05-07,65,0.0,2.0,9.375
1589,2020-05-08,51,0.0,23.75,7.875
1590,2020-05-09,51,0.0,36.5,8.625
1591,2020-05-10,54,0.0,26.5,6.625
1592,2020-05-11,48,0.0,48.75,5.5
1593,2020-05-12,64,0.0,36.75,4.375
1594,2020-05-13,69,0.0,13.375,5.625
1595,2020-05-14,64,0.0,43.25,4.0
1596,2020-05-15,61,0.0,71.375,4.125
1597,2020-05-16,63,0.0,68.75,6.5
1598,2020-05-17,74,0.0,29.375,3.75
1599,2020-05-18,78,0.0,13.5,4.5
1600,2020-05-19,79,0.0,18.875,7.5
1601,2020-05-20,75,0.0,13.25,12.625
1602,2020-05-21,67,0.0,20.25,6.75
1603,2020-05-22,71,0.0,16.0,7.0
1604,2020-05-23,71,0.0,44.625,7.5
1605,2020-05-24,58,0.1,54.0,6.625
1606,2020-05-25,58,0.0,54.25,4.125
1607,2020-05-26,69,0.0,16.0,5.0
1608,2020-05-27,74,0.0,15.5,4.875
1609,2020-05-28,66,0.0,60.5,6.125
1610,2020-05-29,76,0.0,35.0,4.125
1611,2020-05-30,78,0.0,35.5,8.75
1612,2020-05-31,77,0.0,27.75,5.875
1613,2020-06-01,77,0.0,39.0,8.75
1614,2020-06-02,78,0.0,49.75,6.0
1615,2020-06-03,78,0.0,38.375,3.75
1616,2020-06-04,81,0.0,36.875,4.5
1617,2020-06-05,81,0.0,39.125,5.75
1618,2020-06-06,74,0.0,56.75,13.25
1619,2020-06-07,79,0.0,3.0,11.5
1620,2020-06-08,72,0.0,11.75,10.125
1621,2020-06-09,55,0.1,48.0,12.875
1622,2020-06-10,69,0.0,10.0,5.0
1623,2020-06-11,75,0.0,8.875,6.25
1624,2020-06-12,81,0.0,4.0,8.0
1625,2020-06-13,78,0.0,27.75,4.875
1626,2020-06-14,79,0.0,14.625,10.875
1627,2020-06-15,83,0.0,5.5,5.625
1628,2020-06-16,84,0.0,8.375,10.0
1629,2020-06-17,82,0.0,21.5,9.0
1630,2020-06-18,64,0.0,38.5,6.75
1631,2020-06-19,61,0.1,68.625,4.75
1632,2020-06-20,74,0.0,22.375,5.875
1633,2020-06-21,76,0.0,43.625,4.5
1634,2020-06-22,72,0.0,43.25,5.375
1635,2020-06-23,77,0.0,33.625,5.125
1636,2020-06-24,82,0.0,31.875,4.375
1637,2020-06-25,79,0.0,49.0,5.75
1638,2020-06-26,72,0.1,48.0,5.5
1639,2020-06-27,78,0.0,27.5,4.875
1640,2020-06-28,82,0.0,64.25,5.875
1641,2020-06-29,81,0.0,29.875,9.25
1642,2020-06-30,74,0.0,19.5,5.375
1643,2020-07-01,78,0.0,15.125,6.5
1644,2020-07-02,83,0.0,9.25,6.0
1645,2020-07-03,80,0.0,28.875,5.625
1646,2020-07-04,77,0.0,49.625,6.5
1647,2020-07-05,79,0.0,35.125,5.875
1648,2020-07-06,83,0.0,28.625,6.375
1649,2020-07-07,87,0.0,38.375,8.0
1650,2020-07-08,88,0.0,2.125,5.875
1651,2020-07-09,85,0.0,7.875,5.0
1652,2020-07-10,89,0.0,11.875,4.5
1653,2020-07-11,82,0.0,8.5,7.25
1654,2020-07-12,86,0.0,18.5,7.0
1655,2020-07-13,87,0.0,44.625,7.625
1656,2020-07-14,78,0.1,39.5,7.75
1657,2020-07-15,76,0.0,47.125,9.125
1658,2020-07-16,79,0.0,39.75,7.125
1659,2020-07-17,83,0.0,30.25,6.25
1660,2020-07-18,82,0.0,38.75,7.75
1661,2020-07-19,73,0.0,44.0,6.375
1662,2020-07-20,83,0.0,30.375,7.625
1663,2020-07-21,75,0.1,59.375,8.25
1664,2020-07-22,83,0.0,43.0,5.75
1665,2020-07-23,82,0.0,22.125,4.75
1666,2020-07-24,81,0.0,36.125,4.0
1667,2020-07-25,76,0.1,52.5,4.25
1668,2020-07-26,72,0.0,66.75,5.125
1669,2020-07-27,79,0.0,33.0,6.125
1670,2020-07-28,76,0.0,44.25,4.0
1671,2020-07-29,81,0.0,25.75,8.5
1672,2020-07-30,74,0.0,50.0,6.25
1673,2020-07-31,76,0.0,51.625,4.25
1674,2020-08-01,80,0.0,34.125,4.25
1675,2020-08-02,76,0.0,42.375,4.625
1676,2020-08-03,78,0.0,38.25,4.625
1677,2020-08-04,81,0.0,37.75,6.5
1678,2020-08-05,81,0.0,45.625,6.125
1679,2020-08-06,79,0.0,60.875,4.625
1680,2020-08-07,87,0.0,13.75,5.25
1681,2020-08-08,86,0.0,11.375,5.125
1682,2020-08-09,85,0.0,8.5,6.0
1683,2020-08-10,76,0.0,33.0,7.0
1684,2020-08-11,84,0.0,21.25,4.375
1685,2020-08-12,85,0.0,26.25,5.25
1686,2020-08-13,87,0.0,16.25,5.375
1687,2020-08-14,87,0.0,3.875,7.625
1688,2020-08-15,83,0.0,2.75,5.625
1689,2020-08-16,88,0.0,3.25,5.125
1690,2020-08-17,85,0.0,30.125,4.75
1691,2020-08-18,87,0.0,22.5,5.375
1692,2020-08-19,84,0.0,30.5,5.125
1693,2020-08-20,84,0.0,36.5,4.625
1694,2020-08-21,86,0.0,24.25,5.375
1695,2020-08-22,88,0.0,3.875,6.375
1696,2020-08-23,88,0.0,16.625,3.75
1697,2020-08-24,86,0.0,23.5,5.375
1698,2020-08-25,86,0.0,47.25,4.625
1699,2020-08-26,84,0.0,38.25,7.25
1700,2020-08-27,85,0.0,34.75,5.75
1701,2020-08-28,72,0.1,48.25,6.875
1702,2020-08-29,75,0.0,26.875,4.875
1703,2020-08-30,81,0.0,18.0,7.125
1704,2020-08-31,70,0.0,46.25,8.75
